epoch,learning_rate,train_mse,train_rmse,train_relative_l2,train_seconds,validation_mse,validation_rmse,validation_relative_l2,validation_seconds
1,0.1,3.6371185628742513,1.9071231116197642,1.0000256293972192,1.2815768923610449,,,,
2,0.1,3.637107385229541,1.9071201811185212,1.000024202515457,1.2193578910082579,,,,
3,0.1,3.637096606786427,1.9071173552737721,1.0000226658627358,1.2433310355991125,,,,
4,0.1,3.6370854291417167,1.9071144247636838,1.0000211840931192,1.2199767604470253,,,,
5,0.1,3.6370746506986027,1.9071115989104053,1.0000197572015568,1.2038425356149673,,,,
6,0.1,3.6370634730538924,1.9071086683914718,1.0000181107790267,1.2163798809051514,,,,
7,0.1,3.637053892215569,1.9071061565145158,1.0000168485250926,1.2212715484201908,,,,
8,0.1,3.6370439121756486,1.907103539972502,1.0000154765059788,1.2505890280008316,,,,
9,0.1,3.6370339321357283,1.9071009234268983,1.0000141044849826,1.2613126449286938,,,,
10,0.1,3.637024351297405,1.9070984115397416,1.0000128422254133,1.2337595578283072,3.575934880239521,1.891014246440127,1.0000086518704334,0.21530154533684254
11,0.1,3.637015968063872,1.9070962136357652,1.0000115799601603,1.2406652830541134,,,,
12,0.1,3.6370067864271456,1.9070938064046943,1.0000103725783496,1.232381198555231,,,,
13,0.1,3.636998403193613,1.9070916084954108,1.000009220074957,1.2006489112973213,,,,
14,0.1,3.6369900199600798,1.907089410583594,1.0000080675702365,1.1434583589434624,,,,
15,0.1,3.6369824351297404,1.9070874219945295,1.000006969944693,1.2102330829948187,,,,
16,0.1,3.636975249500998,1.9070855380661347,1.0000060369634491,1.212320612743497,,,,
17,0.1,3.6369660678642717,1.9070831308215883,1.0000047198103779,1.2210289351642132,,,,
18,0.1,3.6369600798403194,1.907081560877856,1.0000040063529783,1.2094748131930828,,,,
19,0.1,3.636953293413174,1.9070797816067302,1.0000029636044676,1.196935698390007,,,,
20,0.1,3.636946107784431,1.9070778976707876,1.0000019757372876,1.2141869384795427,3.5758572854291417,1.8909937296112702,0.9999978021338942,0.14442086219787598
21,0.1,3.6369397205588823,1.9070762230594986,1.0000010976323084,1.249550148844719,,,,
22,0.1,3.6369325349301396,1.9070743391200407,1.0000001097632851,1.259954571723938,,,,
23,0.1,3.6369261477045907,1.9070726645056266,0.9999993963015181,1.1807057298719883,,,,
24,0.1,3.6369197604790418,1.9070709898897424,0.9999982437861863,1.2548400480300188,,,,
25,0.1,3.6369141716566866,1.9070695245996374,0.9999976400861983,1.2367932125926018,,,,
26,0.1,3.636909381237525,1.907068268635794,0.9999969815046086,1.2421828676015139,,,,
27,0.1,3.6369037924151697,1.907066803343598,0.9999963229217778,1.2432140689343214,,,,
28,0.1,3.636897405189621,1.9070651287225668,0.9999951704045905,1.2219377886503935,,,,
29,0.1,3.6368922155688623,1.9070637680918965,0.9999947862277933,1.2305952906608582,,,,
30,0.1,3.636887824351297,1.907062616788263,0.9999939081194587,1.2295960895717144,3.5758003992015968,1.8909786881933908,0.9999898479114212,0.1510101668536663
31,0.1,3.6368842315369263,1.9070616748120461,0.9999935239441463,1.2251531444489956,,,,
32,0.1,3.6368770459081836,1.9070597908582163,0.9999925360675327,1.2364359237253666,,,,
33,0.1,3.6368730538922156,1.9070587442163955,0.9999919323655628,1.2054471466690302,,,,
34,0.1,3.636868263473054,1.9070574882454523,0.9999912737802863,1.1673312727361917,,,,
35,0.1,3.6368654690618762,1.9070567555953537,0.9999908896053413,1.2348238937556744,,,,
36,0.1,3.6368590818363273,1.9070550809654994,0.9999900114906273,1.2130792327225208,,,,
37,0.1,3.636855888223553,1.9070542436500209,0.9999897919573464,1.2183171808719635,,,,
38,0.1,3.6368518962075846,1.9070531970051556,0.9999890784916999,1.213159566745162,,,,
39,0.1,3.6368471057884233,1.907051941030559,0.99998836502346,1.2272293791174889,,,,
