epoch,learning_rate,train_mse,train_rmse,train_relative_l2,train_seconds,validation_mse,validation_rmse,validation_relative_l2,validation_seconds
501,9.99993091299648e-06,6.147672868372794e-06,0.0024794501141125616,0.0012994564656737698,6.325444215908647,,,,
502,9.999723654713356e-06,6.137990333630653e-06,0.0024774967878143967,0.001298432744392024,5.5091905277222395,,,,
503,9.999378233332831e-06,6.162296962030158e-06,0.0024823974222573948,0.0013010011222338662,5.465007800608873,,,,
504,9.99889466249155e-06,6.163231343655529e-06,0.002482585616581134,0.0013010997516446003,5.584374689497054,,,,
505,9.99827296128006e-06,6.1076267412352466e-06,0.002471361313372702,0.001295217200063225,5.427510216832161,,,,
506,9.997513154242063e-06,6.128831545333424e-06,0.0024756477021849097,0.0012974636559159173,5.61136597301811,,,,
507,9.996615271373438e-06,6.120893017141643e-06,0.0024740438591790656,0.0012966230958879183,5.645360175520182,,,,
508,9.995579348121064e-06,6.1302671026802825e-06,0.0024759376209186456,0.0012976155997687687,5.404902054928243,,,,
509,9.994405425381414e-06,6.0928351693822e-06,0.002468366903315267,0.001293647857559205,5.513843800872564,,,,
510,9.993093549498952e-06,6.110195016968036e-06,0.0024718808662571173,0.0012954894942609912,5.537886111065745,,,,
511,9.991643772264289e-06,6.129882315883855e-06,0.0024758599144305104,0.0012975748760582068,5.408503787592053,,,,
512,9.99005615091215e-06,6.08486571235809e-06,0.0024667520573333043,0.001292801532154776,5.2891889633610845,,,,
513,9.988330748119105e-06,6.071196800607169e-06,0.0024639798701708523,0.0012913486548555744,5.458020391874015,,,,
514,9.986467632001104e-06,6.141116218771526e-06,0.00247812756305472,0.0012987633296698468,5.485983934253454,,,,
515,9.984466876110781e-06,6.1102871305333405e-06,0.002471899498469414,0.0012954992572859775,4.984569211490452,,,,
516,9.982328559434553e-06,6.10073959815526e-06,0.002469967529777519,0.0012944867323449905,5.346950241364539,,,,
517,9.980052766389497e-06,6.145313722332437e-06,0.0024789743286957283,0.0012992071104589167,5.442367433570325,,,,
518,9.977639586820029e-06,6.142813687820634e-06,0.002478470029639381,0.0012989428115837652,5.3260990818962455,,,,
519,9.975089115994347e-06,6.0770469860818805e-06,0.002465166725818333,0.001291970674762334,5.529656958766282,,,,
520,9.972401454600673e-06,6.092966442366322e-06,0.0024683934942318904,0.0012936617928810362,5.306927339173853,6.278553743383841e-06,0.002505704241003683,0.0013253723276426988,0.44460634980350733
521,9.969576708743273e-06,6.121863707706719e-06,0.002474240026292259,0.0012967259055029258,5.496610026806593,,,,
522,9.96661498993828e-06,6.160750367238136e-06,0.002482085890382953,0.001300837848037539,5.334687969647348,,,,
523,9.96351641510928e-06,6.124326813512457e-06,0.0024747377262070536,0.001296986745481847,5.495802029967308,,,,
524,9.9602811065827e-06,6.13086602005535e-06,0.0024760585655544077,0.0012976789856443765,5.416129681281745,,,,
525,9.956909192082984e-06,6.159805723590527e-06,0.002481895590791548,0.0013007381141614271,5.256060052663088,,,,
526,9.95340080472754e-06,6.104962866448476e-06,0.0024708223057210077,0.0012949347114002713,5.449877901934087,,,,
527,9.949756083021494e-06,6.1444866985915424e-06,0.002478807515437926,0.0012991196871135018,5.378283346071839,,,,
528,9.94597517085222e-06,6.153755187393424e-06,0.002480676356841703,0.0013000991266229275,5.547787812538445,,,,
529,9.942058217483654e-06,6.157205323735159e-06,0.0024813716617498394,0.001300463532234664,5.205126829445362,,,,
530,9.93800537755041e-06,6.125353809126361e-06,0.0024749452133585423,0.0012970954906350335,5.252394591458142,,,,
531,9.933816811051669e-06,6.1269313907492425e-06,0.002475263903253397,0.001297262510092118,5.445591865107417,,,,
532,9.929492683344864e-06,6.1348515103558106e-06,0.0024768632401397962,0.0012981007079502145,5.3329292526468635,,,,
533,9.925033165139152e-06,6.121309692720453e-06,0.0024741280671623394,0.0012966672312761374,5.164407530799508,,,,
534,9.920438432488678e-06,6.110822984171723e-06,0.0024720078851354263,0.0012955560630005343,5.2180078607052565,,,,
535,9.915708666785616e-06,6.16112692121736e-06,0.0024821617435649436,0.0013008776050754717,5.30755194183439,,,,
536,9.91084405475302e-06,6.065790048110747e-06,0.0024628824673765385,0.0012907735165889884,5.468264031223953,,,,
537,9.905844788437444e-06,6.094452813118993e-06,0.0024686945564648117,0.001293819577282641,5.604170268401504,,,,
538,9.900711065201359e-06,6.1510914367829965e-06,0.002480139398659478,0.0012998177121378827,5.42365091573447,,,,
539,9.89544308771537e-06,6.0994524768964495e-06,0.0024697069617459575,0.0012943501690827277,5.5327234314754605,,,,
540,9.890041063950209e-06,6.10362346732093e-06,0.002470551247661325,0.0012947926523534678,5.453095993027091,6.380746196843907e-06,0.0025260138948239984,0.0013361149574858233,0.28975222166627645
541,9.884505207168523e-06,6.103499058983521e-06,0.0024705260692782665,0.0012947794568425506,5.263327865861356,,,,
542,9.878835735916458e-06,6.1095716732883164e-06,0.002471754776123294,0.0012954234126490841,5.344809867441654,,,,
543,9.873032874015034e-06,6.070643785352002e-06,0.002463867647693764,0.0012912898419092716,5.39857071172446,,,,
544,9.8670968505513e-06,6.076209778021909e-06,0.0024649969123757354,0.0012918816779310528,5.3751277001574636,,,,
545,9.8610278998693e-06,6.089262335659739e-06,0.0024676430729868005,0.0012932685039978443,5.685075091198087,,,,
546,9.854826261560815e-06,6.1466068780410315e-06,0.002479235139723748,0.0012993437988201397,5.269720388576388,,,,
547,9.848492180455908e-06,6.114429938132891e-06,0.0024727373370685554,0.0012959383595678184,5.591429158113897,,,,
548,9.842025906613252e-06,6.1091981768727066e-06,0.002471679222082167,0.0012953838115687666,5.498981408774853,,,,
549,9.835427695310267e-06,6.0582067557199745e-06,0.002461342470222292,0.0012899664191643942,5.469971421174705,,,,
550,9.82869780703304e-06,6.109801059711479e-06,0.0024718011772210725,0.0012954477292937334,5.4247283367440104,,,,
551,9.821836507466031e-06,6.0451680664233345e-06,0.002458692348876397,0.0012885775136163087,5.315700630657375,,,,
552,9.814844067481604e-06,6.03123573426477e-06,0.0024558574336196247,0.0012870917642505287,4.752337510697544,,,,
553,9.807720763129315e-06,6.095154057749493e-06,0.0024688365797981633,0.0012938940127992828,5.263662606477737,,,,
554,9.800466875625025e-06,6.123812968086102e-06,0.0024746339058709477,0.0012969323345682297,5.663236708380282,,,,
555,9.793082691339788e-06,6.083249413741087e-06,0.002466424418817874,0.0012926298202391414,5.4718815963715315,,,,
556,9.785568501788558e-06,6.09446792694147e-06,0.0024686976175589976,0.0012938211827508883,5.3681558929383755,,,,
557,9.777924603618672e-06,6.117382478303538e-06,0.0024733342835742073,0.0012962512152425874,5.491530411876738,,,,
558,9.770151298598141e-06,6.075245113727337e-06,0.002464801232093034,0.001291779124048119,5.432075548917055,,,,
559,9.762248893603736e-06,6.130216863311218e-06,0.0024759274753738685,0.0012976102824453096,5.406375483609736,,,,
560,9.754217700608878e-06,6.1222353537461e-06,0.0024743151282215652,0.001296765269153772,5.481710582971573,6.301097348778548e-06,0.002510198667193206,0.0013277496186265066,0.3278284827247262
561,9.746058036671312e-06,6.123729076184437e-06,0.0024746169554467285,0.001296923449725883,5.550257232971489,,,,
562,9.737770223920601e-06,6.1245111767165436e-06,0.0024747749749657127,0.0012970062672403263,5.41592762619257,,,,
563,9.7293545895454e-06,6.0467251671288544e-06,0.0024590089806930055,0.0012887434586470606,5.385925333946943,,,,
564,9.720811465780545e-06,6.172002926320135e-06,0.0024843516108474127,0.0013020252926500928,5.487426169216633,,,,
565,9.712141189893931e-06,6.069222253983368e-06,0.0024635791552096247,0.0012911386427759987,5.200061043724418,,,,
566,9.703344104173209e-06,6.030171924082938e-06,0.0024556408377616906,0.0012869782461607884,5.414400358684361,,,,
567,9.694420555912258e-06,6.0708083156607824e-06,0.0024639010360931264,0.0012913073397291656,5.682437047362328,,,,
568,9.685370897397484e-06,6.033617756264415e-06,0.002456342353228559,0.001287345902021025,5.529981101863086,,,,
569,9.676195485893908e-06,6.110568583279313e-06,0.002471956428272819,0.001295529093868105,5.464401907287538,,,,
570,9.666894683631067e-06,6.048069595398303e-06,0.0024592823334050736,0.0012888867228179638,4.885494944639504,,,,
571,9.657468857788708e-06,6.088469519527134e-06,0.002467482425373509,0.0012931843113769418,5.342239203862846,,,,
572,9.647918380482298e-06,6.139994342021362e-06,0.0024779011969853363,0.0012986446923702174,5.561911787837744,,,,
573,9.638243628748325e-06,6.06930978863896e-06,0.002463596920894114,0.00129114795671473,5.4415934551507235,,,,
574,9.628444984529422e-06,6.03913416502302e-06,0.0024574649875477414,0.001287934265822522,5.64126196783036,,,,
575,9.618522834659286e-06,6.072915010823461e-06,0.002464328511141212,0.0012915313755853869,5.4490812215954065,,,,
576,9.608477570847404e-06,6.1142745065296485e-06,0.002472705907812259,0.0012959218894556688,5.373354202136397,,,,
577,9.598309589663593e-06,6.081894173206921e-06,0.0024661496656137724,0.0012924858247750572,5.2359094535931945,,,,
578,9.588019292522336e-06,6.068185554025416e-06,0.0024633687409775693,0.0012910283698374188,5.262908614240587,,,,
579,9.577607085666946e-06,6.038632389611589e-06,0.0024573628933496146,0.001287880759800478,5.553666222840548,,,,
580,9.567073380153521e-06,6.017476057042619e-06,0.002453054434178463,0.0012856227365283667,5.404242684133351,6.0845197526042805e-06,0.0024666819317869662,0.0013047317875700861,0.27133228816092014
581,9.556418591834719e-06,6.050696078977899e-06,0.0024598162693538514,0.0012891665512762898,5.363310230895877,,,,
582,9.545643141343337e-06,6.043785447607973e-06,0.002458411163253204,0.0012884301468783093,5.376041897572577,,,,
583,9.534747454075712e-06,6.0672956989137476e-06,0.0024631881168343086,0.0012909337057675201,5.315618542954326,,,,
584,9.523731960174919e-06,6.065730102910491e-06,0.002462870297622368,0.0012907671391227992,5.3334843292832375,,,,
585,9.5125970945138e-06,6.097457386151759e-06,0.002469303016268307,0.00129413846821318,5.481005925685167,,,,
586,9.50134329667778e-06,6.074418101511792e-06,0.002464633461898907,0.0012916911972686333,5.38505675457418,,,,
587,9.48997101094753e-06,6.0438346154913455e-06,0.002458421163163738,0.0012884353868060185,5.360121448524296,,,,
588,9.478480686281418e-06,6.072951491156262e-06,0.0024643359128082077,0.0012915352549714054,5.132229610346258,,,,
589,9.466872776297787e-06,6.059354518404502e-06,0.0024615756170397246,0.0012900886096311429,5.193074568174779,,,,
590,9.455147739257048e-06,6.064464722921749e-06,0.002462613392906355,0.001290632495499173,5.444910812191665,,,,
591,9.443306038043588e-06,6.072909276404542e-06,0.002464327347655855,0.001291530763946667,5.491727501153946,,,,
592,9.431348140147493e-06,6.074598874011915e-06,0.002464670134929199,0.0012917104148380807,5.4277588641270995,,,,
593,9.419274517646095e-06,6.044253306147343e-06,0.0024585063160682224,0.0012884800175734362,5.459576294757426,,,,
594,9.407085647185341e-06,6.06314009036906e-06,0.0024623444296785653,0.0012904915352672376,5.6038564667105675,,,,
595,9.394782009960963e-06,6.045035254247412e-06,0.0024586653400264567,0.001288563357531977,5.57813801150769,,,,
596,9.382364091699492e-06,6.051505212030725e-06,0.002459980734077144,0.0012892527453789609,5.591249939054251,,,,
597,9.369832382639081e-06,6.075916371629861e-06,0.0024649373971015695,0.0012918504867781779,5.433732273988426,,,,
598,9.35718737751014e-06,6.017412219248608e-06,0.0024530414222447626,0.001285615917337315,5.5295201586559415,,,,
599,9.344429575515825e-06,6.052234860326716e-06,0.00246012903326771,0.0012893304669674304,5.4123438987880945,,,,
600,9.331559480312313e-06,6.070268065659348e-06,0.002463791400597735,0.0012912498796573617,5.47639873996377,6.285221262011461e-06,0.0025070343559695112,0.0013260758813739989,0.32018299493938684
601,9.318577599988923e-06,6.02215118408798e-06,0.0024540071687116118,0.0012861220567956975,5.430800813250244,,,,
602,9.305484447048066e-06,6.027117323970605e-06,0.002455018803180661,0.001286652243658136,5.4267333233729005,,,,
603,9.292280538384995e-06,6.099812797978966e-06,0.0024697799088135297,0.0012943884025529142,5.498842715285718,,,,
604,9.278966395267419e-06,6.04099327337718e-06,0.002457843215784355,0.0012881324924049,5.464206555858254,,,,
605,9.265542543314911e-06,6.077187703160231e-06,0.0024651952667405943,0.0012919856339323609,5.531557449139655,,,,
606,9.252009512478162e-06,6.086683349903235e-06,0.0024671204571125494,0.0012929946076341364,5.5402292953804135,,,,
607,9.238367837018056e-06,6.031683898213024e-06,0.0024559486758100268,0.001287139583664861,4.650657515972853,,,,
608,9.22461805548458e-06,5.979680271443731e-06,0.0024453384778888444,0.0012815788755123959,5.392974750138819,,,,
609,9.210760710695568e-06,6.009444974719764e-06,0.00245141693204558,0.0012847645371099402,5.366395058110356,,,,
610,9.196796349715261e-06,6.023222645242771e-06,0.0024542254674831264,0.0012862364636807787,5.459380798973143,,,,
611,9.182725523832725e-06,6.083480885137103e-06,0.0024664713428574642,0.0012926544125827595,5.473543778061867,,,,
612,9.168548788540067e-06,6.06933213963718e-06,0.0024636014571430137,0.0012911503308019514,5.374581268057227,,,,
613,9.154266703510526e-06,6.008938482838001e-06,0.0024513136239245276,0.0012847103946401256,5.586274206638336,,,,
614,9.139879832576363e-06,6.004550796515214e-06,0.0024504184941587454,0.0012842412672408278,5.654605125077069,,,,
615,9.125388743706608e-06,6.029714498215331e-06,0.0024555476982162923,0.0012869294321539812,5.559442606754601,,,,
616,9.110794008984637e-06,6.063201316370222e-06,0.002462356862107973,0.001290498050330071,5.44117671623826,,,,
617,9.096096204585587e-06,6.0170802222694945e-06,0.0024529737508317316,0.001285580450904974,5.309357984922826,,,,
618,9.081295910753608e-06,6.024594762977845e-06,0.002454504993471768,0.0012863829618252642,5.434466662816703,,,,
619,9.06639371177896e-06,6.055338911251156e-06,0.002460759823967214,0.0012896610614729594,5.568529046140611,,,,
620,9.051390195974939e-06,6.013641271465077e-06,0.0024522726747784546,0.0012852130241989633,5.3879301296547055,6.218649261071534e-06,0.002493721969480867,0.0013190344004289588,0.31729358062148094
621,9.036285955654663e-06,6.085306001518539e-06,0.0024668413004323036,0.0012928483027576279,5.505601607263088,,,,
622,9.021081587107672e-06,6.02628465020609e-06,0.0024548492112971194,0.0012865633613563347,5.521914637647569,,,,
