epoch,learning_rate,train_mse,train_rmse,train_relative_l2,train_seconds,validation_mse,validation_rmse,validation_relative_l2,validation_seconds
68,0.010000000000000002,3.6367884231536927,1.9070365552746211,0.999980352175723,1.2266340218484402,,,,
69,0.010000000000000002,3.636788023952096,1.9070364506091897,0.9999802972929916,1.2111474480479956,,,,
70,0.010000000000000002,3.636787225548902,1.9070362412783093,0.9999801326469601,1.216892210766673,3.5757140718562876,1.8909558619534956,0.999977776909086,0.14136774837970734
71,0.010000000000000002,3.636788023952096,1.9070364506091897,0.9999802972929916,1.3302735164761543,,,,
72,0.010000000000000002,3.636787624750499,1.9070363459437523,0.9999802424102572,1.216432074084878,,,,
73,0.010000000000000002,3.6367884231536927,1.9070365552746211,0.9999804070563008,1.215113865211606,,,,
74,0.010000000000000002,3.636787624750499,1.9070363459437523,0.9999801326491408,1.2059045229107141,,,,
75,0.010000000000000002,3.636787624750499,1.9070363459437523,0.9999802972908289,1.2521179877221584,,,,
76,0.010000000000000002,3.636787225548902,1.9070362412783093,0.9999801326469601,1.2035749442875385,,,,
77,0.010000000000000002,3.6367860279441118,1.907035927281946,0.9999799679987388,1.197443025186658,,,,
78,0.010000000000000002,3.6367860279441118,1.907035927281946,0.9999800777598491,1.2173395212739706,,,,
79,0.010000000000000002,3.6367868263473055,1.9070361366128608,0.999980187525345,1.2063343059271574,,,,
80,0.010000000000000002,3.636785628742515,1.90703582261648,0.99997996799654,1.2049798518419266,3.5757118263473053,1.8909552682036943,0.9999774629215317,0.16979067772626877
81,0.010000000000000002,3.636785628742515,1.90703582261648,0.9999800228770966,1.2204345799982548,,,,
82,0.010000000000000002,3.6367860279441118,1.907035927281946,0.9999799679987388,1.2337925247848034,,,,
83,0.010000000000000002,3.6367848303393213,1.907035613285531,0.9999799131115826,1.2201250810176134,,,,
84,0.010000000000000002,3.6367848303393213,1.907035613285531,0.999979858231032,1.2503473795950413,,,,
85,0.010000000000000002,3.636785628742515,1.90703582261648,0.99997996799654,1.2371580507606268,,,,
86,0.010000000000000002,3.6367848303393213,1.907035613285531,0.9999798033504904,1.2174532990902662,,,,
87,0.010000000000000002,3.6367844311377246,1.907035508620048,0.9999799131093778,1.2047158852219582,,,,
88,0.010000000000000002,3.6367844311377246,1.907035508620048,0.9999797484677349,1.2176922634243965,,,,
89,0.010000000000000002,3.6367828343313375,1.9070350899580577,0.9999794740561653,1.1892520356923342,,,,
90,0.010000000000000002,3.6367844311377246,1.907035508620048,0.9999797484677349,1.2064903881400824,3.5757095808383235,1.8909546744537067,0.9999771489338788,0.15976685844361782
91,0.010000000000000002,3.636783632734531,1.9070352992890642,0.9999796387022148,1.1918428987264633,,,,
92,0.010000000000000002,3.6367840319361275,1.907035403954559,0.9999796935849764,1.210691986605525,,,,
93,0.010000000000000002,3.6367828343313375,1.9070350899580577,0.9999795289366828,1.213416887447238,,,,
94,0.010000000000000002,3.6367840319361275,1.907035403954559,0.999979748465512,1.1882840357720852,,,,
95,0.010000000000000002,3.6367824351297404,1.907034985292546,0.9999794191733977,1.2061996571719646,,,,
96,0.010000000000000002,3.6367820359281438,1.9070348806270283,0.9999793642906272,1.21956742182374,,,,
97,0.010000000000000002,3.6367828343313375,1.9070350899580577,0.9999794740561653,1.1927580386400223,,,,
98,0.010000000000000002,3.6367820359281438,1.9070348806270283,0.9999794740516592,1.218190185725689,,,,
99,0.010000000000000002,3.636781636726547,1.907034775961505,0.9999794191688797,1.2858524676412344,,,,
100,0.0010000000000000002,3.6367824351297404,1.907034985292546,0.9999795289344359,1.2064296677708626,3.5757080838323354,1.8909542786202778,0.9999769396087221,0.14427202008664608
101,0.0010000000000000002,3.6367820359281438,1.9070348806270283,0.9999795289321888,1.2293411791324615,,,,
102,0.0010000000000000002,3.6367808383233533,1.907034566630441,0.9999792545227999,1.2076657824218273,,,,
103,0.0010000000000000002,3.636781636726547,1.907034775961505,0.9999794740494062,1.2132843062281609,,,,
104,0.0010000000000000002,3.6367808383233533,1.907034566630441,0.9999791996422974,1.2116604764014482,,,,
105,0.0010000000000000002,3.636781636726547,1.907034775961505,0.9999793642883621,1.2220843117684126,,,,
106,0.0010000000000000002,3.636781636726547,1.907034775961505,0.9999794740494062,1.1893277522176504,,,,
107,0.0010000000000000002,3.636781636726547,1.907034775961505,0.9999794740494062,1.231340168043971,,,,
108,0.0010000000000000002,3.63678123752495,1.9070346712959756,0.9999793094055826,1.2298833467066288,,,,
109,0.0010000000000000002,3.63678123752495,1.9070346712959756,0.999979364286097,1.2500699684023857,,,,
110,0.0010000000000000002,3.63678123752495,1.9070346712959756,0.9999794740471533,1.2303815335035324,3.5757070858283435,1.8909540147312793,0.9999768000585934,0.1553607638925314
111,0.0010000000000000002,3.636781636726547,1.907034775961505,0.9999794740494062,1.2223356235772371,,,,
112,0.0010000000000000002,3.6367800399201595,1.9070343572993538,0.9999791447572257,1.2800616603344679,,,,
113,0.0010000000000000002,3.636781636726547,1.907034775961505,0.9999793642883621,1.1909153163433075,,,,
114,0.0010000000000000002,3.63678123752495,1.9070346712959756,0.999979364286097,1.206480372697115,,,,
115,0.0010000000000000002,3.63678123752495,1.9070346712959756,0.9999792545250771,1.1778356283903122,,,,
116,0.0010000000000000002,3.6367808383233533,1.907034566630441,0.9999794740449002,1.1764044295996428,,,,
117,0.0010000000000000002,3.63678123752495,1.9070346712959756,0.9999793094055826,1.1997144483029842,,,,
118,0.0010000000000000002,3.6367804391217566,1.9070344619649002,0.9999791996400144,1.2455617673695087,,,,
119,0.0010000000000000002,3.636781636726547,1.907034775961505,0.9999794191688797,1.2102652844041586,,,,
120,0.0010000000000000002,3.636781636726547,1.907034775961505,0.9999793642883621,1.2251598257571459,3.5757070858283435,1.8909540147312793,0.9999768000585934,0.15585880354046822
