epoch,learning_rate,train_mse,train_rmse,train_relative_l2,train_seconds,validation_mse,validation_rmse,validation_relative_l2,validation_seconds
19,245194.21306764623,1.3249185746777318e-07,0.0003639943096640017,0.00019086532817686445,0.521183080971241,,,,
20,242770.08064511797,5.644953655387589e-08,0.00023759111211044047,0.00012458410579749296,0.5291368067264557,2.43215652521023e-08,0.00015595372791986185,8.247165929376803e-05,0.037360964342951775
21,240238.80266081763,2.4768928746263425e-08,0.0001573814752321995,8.252510031511512e-05,0.583985498175025,,,,
22,237602.87718051093,1.1284957210460823e-08,0.0001062306792337356,5.570349018124607e-05,0.5273237824440002,,,,
23,234864.9055444077,5.3874036657834e-09,7.339893504529476e-05,3.848772206956848e-05,0.5941418055444956,,,,
24,232027.58979995345,2.7171094453858283e-09,5.2125899947970474e-05,2.7332919048288416e-05,0.5719884503632784,,,,
25,229093.73003523468,1.454994197704359e-09,3.814438618859083e-05,2.0001523635660464e-05,0.544797208160162,8.086480122215734e-10,2.843673701783616e-05,1.5037953359900307e-05,0.038000138476490974
26,226066.22161563003,8.273011857937434e-10,2.8762843840513117e-05,1.5082185306652261e-05,0.5971599016338587,,,,
27,222948.0523264341,4.969841657492691e-10,2.2293141675171518e-05,1.1689709029605239e-05,0.5300350561738014,,,,
28,219742.29942427418,3.128057157996291e-10,1.7686314364491805e-05,9.27405709520509e-06,0.5195444114506245,,,,
29,216452.12660022947,2.0436742277946063e-10,1.429571344072973e-05,7.496150255497085e-06,0.5241672322154045,,,,
30,213080.78085764992,1.3742017784637368e-10,1.1722635277375719e-05,6.14692199825695e-06,0.5868597887456417,9.205252568362031e-11,9.594400746457296e-06,5.073723854144087e-06,0.04190209321677685
31,209631.58930775596,9.445859627712689e-11,9.718981236586832e-06,5.096279243443817e-06,0.6681717876344919,,,,
32,206107.95588618136,6.603443611249654e-11,8.126157524469763e-06,4.261060356016352e-06,0.5714831594377756,,,,
33,202513.35799369984,4.678646970666692e-11,6.840063574753302e-06,3.5866796383466096e-06,0.5725624263286591,,,,
34,198851.3430644502,3.351607281406096e-11,5.789306764549703e-06,3.035700958922412e-06,0.5763564556837082,,,,
35,195125.52506504717,2.423814780677403e-11,4.9232253459265936e-06,2.581559504695369e-06,0.9742375612258911,1.7217429986938336e-11,4.149389110090585e-06,2.194285507176257e-06,0.04729374498128891
36,191339.58092803275,1.7676147527271463e-11,4.204301074765158e-06,2.2045820033014566e-06,0.5472702197730541,,,,
37,187497.24692318754,1.2992487262057033e-11,3.604509295598644e-06,1.8900730900327945e-06,0.5741683375090361,,,,
38,183602.3149702838,9.620119393487162e-12,3.1016317307970595e-06,1.6263823636122635e-06,0.5694248490035534,,,,
39,179658.62889691812,7.174361428383463e-12,2.6784998466274853e-06,1.4045075394726588e-06,0.56550576351583,,,,
40,175670.08064511794,5.3884939702103166e-12,2.3213129841127234e-06,1.2172117212686941e-06,0.7013187725096941,3.969414288502469e-12,1.9923388990085166e-06,1.053591325249911e-06,0.04057416692376137
41,171640.60643046457,4.075229367889099e-12,2.0187197348540236e-06,1.058542992586325e-06,0.5672336183488369,,,,
42,167574.18285752347,3.103352406367979e-12,1.7616334483563768e-06,9.237362709275731e-07,0.5666393302381039,,,,
43,163474.822995416,2.3797059577714073e-12,1.5426295594767421e-06,8.08898582061897e-07,0.5527486130595207,,,,
44,159346.57241740424,1.8374490598820803e-12,1.355525381496813e-06,7.107880258630475e-07,0.5670543313026428,,,,
45,155193.50520839897,1.4291550131840445e-12,1.1954727153657855e-06,6.268622505538686e-07,0.6473972033709288,1.0896400056366702e-12,1.0438582306217018e-06,5.520145077331268e-07,0.03943156078457832
46,151019.71994432964,1.118761808144397e-12,1.0577153719902141e-06,5.546273285947252e-07,0.563452584668994,,,,
47,146829.3356473446,8.822944564345161e-13,9.393053052306881e-07,4.925374392414126e-07,0.668301934376359,,,,
48,142626.48772083383,7.007952580626258e-13,8.371351492218122e-07,4.3896311217639754e-07,0.5920285154134035,,,,
49,138415.3238682848,5.604357182367997e-13,7.486225472404633e-07,3.9255031335441365e-07,0.5637825969606638,,,,
50,134199.99999999997,4.51496225015396e-13,6.719346880578469e-07,3.5233800173812245e-07,0.6668077670037746,3.567737473827355e-13,5.973054054524666e-07,3.1586784458345784e-07,0.04504659213125706
