epoch,learning_rate,train_mse,train_rmse,train_relative_l2,train_seconds,validation_mse,validation_rmse,validation_relative_l2,validation_seconds
59,0.1,3.6367740518962077,1.9070327873154693,0.9999784861564429,1.199470415711403,,,,
60,0.010000000000000002,3.63677245508982,1.9070323686528816,0.9999781568641177,1.2205633129924536,3.575694111776447,1.8909505841709473,0.9999749859051467,0.12819357961416245
61,0.010000000000000002,3.6367704590818364,1.907031845324518,0.9999778824498282,1.217988295480609,,,,
62,0.010000000000000002,3.636770858283433,1.9070319499902022,0.9999779373326922,1.196375485509634,,,,
63,0.010000000000000002,3.6367696606786426,1.9070316359931323,0.9999777178036642,1.196727205067873,,,,
64,0.010000000000000002,3.6367700598802397,1.907031740658828,0.9999778275669613,1.214456519111991,,,,
65,0.010000000000000002,3.6367704590818364,1.907031845324518,0.9999779373302705,1.1939908862113953,,,,
66,0.010000000000000002,3.6367700598802397,1.907031740658828,0.9999778824474006,1.2249871715903282,,,,
67,0.010000000000000002,3.6367704590818364,1.907031845324518,0.9999778824498282,1.2133035399019718,,,,
68,0.010000000000000002,3.6367688622754493,1.9070314266617236,0.9999776080379212,1.2118430268019438,,,,
69,0.010000000000000002,3.6367700598802397,1.907031740658828,0.9999777726865312,1.1909834668040276,,,,
70,0.010000000000000002,3.6367696606786426,1.9070316359931323,0.9999777178036642,1.1943538561463356,3.575692614770459,1.8909501883366624,0.9999747765795373,0.15826908685266972
71,0.010000000000000002,3.636768463073852,1.9070313219960107,0.9999776080354634,1.2539480831474066,,,,
72,0.010000000000000002,3.6367688622754493,1.9070314266617236,0.9999776629183424,1.2038297150284052,,,,
73,0.010000000000000002,3.636767664670659,1.9070311126645676,0.9999774982696964,1.1715094447135925,,,,
74,0.010000000000000002,3.636769261477046,1.9070315313274309,0.9999776080403792,1.2093151938170195,,,,
75,0.010000000000000002,3.6367680638722555,1.9070312173302921,0.9999773885113632,1.2030952647328377,,,,
76,0.010000000000000002,3.636767664670659,1.9070311126645676,0.9999776080305477,1.206813097000122,,,,
77,0.010000000000000002,3.636768463073852,1.9070313219960107,0.9999776629158906,1.1856809444725513,,,,
78,0.010000000000000002,3.6367680638722555,1.9070312173302921,0.9999775531525814,1.2492125649005175,,,,
79,0.010000000000000002,3.6367672654690617,1.9070310079988373,0.9999775531476537,1.190453089773655,,,,
80,0.010000000000000002,3.6367672654690617,1.9070310079988373,0.9999774433868084,1.1826544273644686,3.575691117764471,1.8909497925022947,0.999974567253884,0.1492414679378271
81,0.010000000000000002,3.636766866267465,1.9070309033331014,0.9999773336235113,1.1835545524954796,,,,
82,0.010000000000000002,3.6367664670658684,1.9070307986673598,0.9999773885014355,1.2373636160045862,,,,
83,0.010000000000000002,3.6367672654690617,1.9070310079988373,0.9999774433868084,1.19849250651896,,,,
84,0.010000000000000002,3.6367664670658684,1.9070307986673598,0.9999773885014355,1.2034664042294025,,,,
85,0.010000000000000002,3.6367664670658684,1.9070307986673598,0.9999773336210233,1.2500225361436605,,,,
86,0.010000000000000002,3.6367660678642713,1.9070306940016124,0.9999773336185354,1.2337644007056952,,,,
87,0.010000000000000002,3.6367664670658684,1.9070307986673598,0.9999773885014355,1.2108279764652252,,,,
88,0.010000000000000002,3.636765269461078,1.9070304846701003,0.9999772238527261,1.2498526591807604,,,,
89,0.010000000000000002,3.6367660678642713,1.9070306940016124,0.9999774982598169,1.2460780497640371,,,,
90,0.010000000000000002,3.6367656686626746,1.9070305893358592,0.9999772787356322,1.1659571323543787,3.575689371257485,1.8909493306954275,0.9999743230405664,0.15828857570886612
91,0.010000000000000002,3.636765269461078,1.9070304846701003,0.9999772238527261,1.2237854842096567,,,,
92,0.010000000000000002,3.636765269461078,1.9070304846701003,0.999977168972323,1.224193787202239,,,,
93,0.010000000000000002,3.6367648702594813,1.9070303800043358,0.9999770043286439,1.2025777027010918,,,,
94,0.010000000000000002,3.636765269461078,1.9070304846701003,0.9999772238527261,1.252107946202159,,,,
95,0.010000000000000002,3.6367640718562875,1.9070301706727892,0.9999769494432107,1.2307311203330755,,,,
96,0.010000000000000002,3.636765269461078,1.9070304846701003,0.9999772238527261,1.2200482320040464,,,,
97,0.010000000000000002,3.6367640718562875,1.9070301706727892,0.9999768945628348,1.33500736951828,,,,
98,0.010000000000000002,3.636763672654691,1.9070300660070074,0.9999770043210716,1.1911135409027338,,,,
99,0.010000000000000002,3.636763672654691,1.9070300660070074,0.9999770043210716,1.1976393107324839,,,,
100,0.0010000000000000002,3.6367640718562875,1.9070301706727892,0.9999768945628348,1.1883785165846348,3.575687375249501,1.8909488029160126,0.999974043939559,0.14318432100117207
101,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999770043210716,1.196498828008771,,,,
102,0.0010000000000000002,3.636764471057884,1.9070302753385653,0.9999771140869049,1.2022630795836449,,,,
103,0.0010000000000000002,3.6367632734530937,1.9070299613412196,0.9999768396773835,1.1939642541110516,,,,
104,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999768945602986,1.1880439780652523,,,,
105,0.0010000000000000002,3.6367648702594813,1.9070303800043358,0.999977168969817,1.2288395892828703,,,,
106,0.0010000000000000002,3.6367640718562875,1.9070301706727892,0.9999771140843928,1.2228705883026123,,,,
107,0.0010000000000000002,3.6367640718562875,1.9070301706727892,0.9999770043235957,1.2159773241728544,,,,
108,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999768945602986,1.2186524868011475,,,,
109,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999768396799257,1.2166033815592527,,,,
110,0.0010000000000000002,3.636764471057884,1.9070302753385653,0.9999770043261198,1.2232853099703789,3.575687125748503,1.8909487369435753,0.9999740090519277,0.13239855505526066
111,0.0010000000000000002,3.636762874251497,1.9070298566754262,0.9999767847944654,1.2357963901013136,,,,
112,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999770043210716,1.25627813488245,,,,
113,0.0010000000000000002,3.6367640718562875,1.9070301706727892,0.9999770592039898,1.2122815195471048,,,,
114,0.0010000000000000002,3.6367632734530937,1.9070299613412196,0.9999768396773835,1.2860726285725832,,,,
115,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999769494406806,1.2645931392908096,,,,
116,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999768945602986,1.223056623712182,,,,
117,0.0010000000000000002,3.6367632734530937,1.9070299613412196,0.9999768945577625,1.221426036208868,,,,
118,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999769494406806,1.2220078390091658,,,,
119,0.0010000000000000002,3.636763672654691,1.9070300660070074,0.9999768945602986,1.2579915300011635,,,,
120,0.0010000000000000002,3.6367632734530937,1.9070299613412196,0.9999768396773835,1.208732696250081,3.575687125748503,1.8909487369435753,0.9999740090519277,0.15039498917758465
